claim_id,kind,source_document,source_passage_sha256,claim,artifact,artifact_sha256,selector,rendering,context,evidence_status,supporting_artifacts,test,revision_test,correction_test,current_test,prior_claim_id,display_value,presentation_role
package_number_0164,package_number,examiner_qa.md,,"0,0439",artifacts/rp4_v3_b2/summary.json,645d319f4b5b283a2b1bc6ecda1a185650b8436cdbf3b319e9debfc41210ef1d,"[""primary_sequence"", ""contrasts"", 0, ""p_for_decision""]",.4f|es,English presentation; original value and selector retained.,typed_saved_evidence,"{""artifacts/rp4_v3_a1_empty_window/specification.json"": ""930f3ddb6ef6284f1129dda26ed705699a666ade005c6ad363cb67864794e6f5""}",tests/contract/test_rp4_proposal_alignment.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_0146,0.0439,current_english
package_number_0165,package_number,examiner_qa.md,,"0,0053",artifacts/rp4_v3_b2/summary.json,645d319f4b5b283a2b1bc6ecda1a185650b8436cdbf3b319e9debfc41210ef1d,"[""primary_sequence"", ""contrasts"", 2, ""p_for_decision""]",.4f|es,English presentation; original value and selector retained.,typed_saved_evidence,"{""artifacts/rp4_v3_a1_empty_window/specification.json"": ""930f3ddb6ef6284f1129dda26ed705699a666ade005c6ad363cb67864794e6f5""}",tests/contract/test_rp4_proposal_alignment.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_0147,0.0053,current_english
package_number_0166,package_number,examiner_qa.md,,5,artifacts/rp4_v3_a1_empty_window/specification.json,930f3ddb6ef6284f1129dda26ed705699a666ade005c6ad363cb67864794e6f5,"[""inference"", ""fixed_sequence"", ""alpha"", ""@percent""]",.0f|es,English presentation; original value and selector retained.,registered_design_metadata,"{""artifacts/rp4_v3_b2/summary.json"": ""645d319f4b5b283a2b1bc6ecda1a185650b8436cdbf3b319e9debfc41210ef1d""}",tests/contract/test_rp4_proposal_alignment.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_0148,5,current_english
package_number_0167,package_number,examiner_qa.md,,"0,0525",artifacts/rp4_v3_b2/summary.json,645d319f4b5b283a2b1bc6ecda1a185650b8436cdbf3b319e9debfc41210ef1d,"[""primary_sequence"", ""contrasts"", 1, ""p_for_decision""]",.4f|es,English presentation; original value and selector retained.,typed_saved_evidence,"{""artifacts/rp4_v3_a1_empty_window/specification.json"": ""930f3ddb6ef6284f1129dda26ed705699a666ade005c6ad363cb67864794e6f5""}",tests/contract/test_rp4_proposal_alignment.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_0149,0.0525,current_english
package_number_0168,package_number,examiner_qa.md,,"0,6631",artifacts/rp4_v3_b2/summary.json,645d319f4b5b283a2b1bc6ecda1a185650b8436cdbf3b319e9debfc41210ef1d,"[""primary_sequence"", ""contrasts"", 3, ""p_for_decision""]",.4f|es,English presentation; original value and selector retained.,typed_saved_evidence,"{""artifacts/rp4_v3_a1_empty_window/specification.json"": ""930f3ddb6ef6284f1129dda26ed705699a666ade005c6ad363cb67864794e6f5""}",tests/contract/test_rp4_proposal_alignment.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_0150,0.6631,current_english
package_number_0169,package_number,examiner_qa.md,,12,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_4/proposal_alignment_evidence.json,6dd1d8599ba42e8861af06f6f7acaf9d72d923a590940159bb1834390ad1e965,"[""rq3_scope"", ""asset_fact_ids"", ""@length""]",.0f|es,English presentation; original value and selector retained.,typed_saved_evidence,"{""artifacts/rp4_v3_a1_empty_window/specification.json"": ""930f3ddb6ef6284f1129dda26ed705699a666ade005c6ad363cb67864794e6f5"", ""artifacts/rp4_v3_b2/summary.json"": ""645d319f4b5b283a2b1bc6ecda1a185650b8436cdbf3b319e9debfc41210ef1d""}",tests/contract/test_rp4_proposal_alignment.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_0151,12,current_english
package_number_0170,package_number,examiner_qa.md,,"0,0624",artifacts/rp4_v3_b2/summary.json,645d319f4b5b283a2b1bc6ecda1a185650b8436cdbf3b319e9debfc41210ef1d,"[""regime_secondary"", 156, ""p_holm""]",.4f|es,English presentation; original value and selector retained.,typed_saved_evidence,"{""artifacts/rp4_v3_a1_empty_window/specification.json"": ""930f3ddb6ef6284f1129dda26ed705699a666ade005c6ad363cb67864794e6f5"", ""docs/rp4/DEFENSE_PACKAGE/revision_2/correction_4/proposal_alignment_evidence.json"": ""6dd1d8599ba42e8861af06f6f7acaf9d72d923a590940159bb1834390ad1e965""}",tests/contract/test_rp4_proposal_alignment.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_0152,0.0624,current_english
package_number_0171,package_number,examiner_qa.md,,2026-01-26,artifacts/rp4_market_audit/summary.json,f59a01f7819b36c7ee726b0f47541a0f0a4c17868b8d3d6035cc083d72fc3fdb,"[""first_observed_mon_or_wed_expiry_by_asset"", ""AAPL""]",literal,English presentation; original value and selector retained.,typed_saved_evidence,"{""artifacts/rp4_market_audit/REPORT.md"": ""74c6d6e5aaa43c51e73b0cacc8bde6a569aa1093686bafd5c10973d1abe3dcab""}",tests/contract/test_rp4_proposal_alignment.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_0153,2026-01-26,current_english
package_number_0172,package_number,examiner_qa.md,,2026-09-07,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 5, ""sydney"", ""@date""]",literal,English presentation; original value and selector retained.,historical_declaration_not_independently_timestamped,"{""docs/rp4/predeclaration_v4_text.md"": ""b7e13877a3090b0724d9a90792afefef3f009124d2766197da637a42eb24d4a9""}",tests/contract/test_rp4_proposal_alignment.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_0154,2026-09-07,current_english
package_number_0173,package_number,examiner_qa.md,,20,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 5, ""sydney"", ""@hour""]",literal,English presentation; original value and selector retained.,historical_declaration_not_independently_timestamped,"{""docs/rp4/predeclaration_v4_text.md"": ""b7e13877a3090b0724d9a90792afefef3f009124d2766197da637a42eb24d4a9""}",tests/contract/test_rp4_proposal_alignment.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_0155,20,current_english
package_number_0174,package_number,examiner_qa.md,,20,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 5, ""sydney"", ""@minute""]",literal,English presentation; original value and selector retained.,historical_declaration_not_independently_timestamped,"{""docs/rp4/predeclaration_v4_text.md"": ""b7e13877a3090b0724d9a90792afefef3f009124d2766197da637a42eb24d4a9""}",tests/contract/test_rp4_proposal_alignment.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_0156,20,current_english
package_number_0175,package_number,examiner_qa.md,,2026,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 7, ""sydney""]",text_number:0,English presentation; original value and selector retained.,local_freeze_metadata,"{""artifacts/rp4_v4_a1/freeze_manifest.json"": ""830a87bd9c091d897739cbab2160d49ab32ae08550d5d4e4dd0bc8e8fc32468a""}",tests/contract/test_rp4_proposal_alignment.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_0157,2026,current_english
package_number_0176,package_number,examiner_qa.md,,09,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 7, ""sydney""]",text_number:1,English presentation; original value and selector retained.,local_freeze_metadata,"{""artifacts/rp4_v4_a1/freeze_manifest.json"": ""830a87bd9c091d897739cbab2160d49ab32ae08550d5d4e4dd0bc8e8fc32468a""}",tests/contract/test_rp4_proposal_alignment.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_0158,09,current_english
package_number_0177,package_number,examiner_qa.md,,37,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 7, ""sydney""]",text_number:2,English presentation; original value and selector retained.,local_freeze_metadata,"{""artifacts/rp4_v4_a1/freeze_manifest.json"": ""830a87bd9c091d897739cbab2160d49ab32ae08550d5d4e4dd0bc8e8fc32468a""}",tests/contract/test_rp4_proposal_alignment.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_0159,37,current_english
package_number_0178,package_number,examiner_qa.md,,21.501511,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 7, ""sydney""]",text_number:3,English presentation; original value and selector retained.,local_freeze_metadata,"{""artifacts/rp4_v4_a1/freeze_manifest.json"": ""830a87bd9c091d897739cbab2160d49ab32ae08550d5d4e4dd0bc8e8fc32468a""}",tests/contract/test_rp4_proposal_alignment.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_0160,21.501511,current_english
package_number_0179,package_number,examiner_qa.md,,10,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 7, ""sydney""]",text_number:4,English presentation; original value and selector retained.,local_freeze_metadata,"{""artifacts/rp4_v4_a1/freeze_manifest.json"": ""830a87bd9c091d897739cbab2160d49ab32ae08550d5d4e4dd0bc8e8fc32468a""}",tests/contract/test_rp4_proposal_alignment.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_0161,10,current_english
package_number_0180,package_number,examiner_qa.md,,00,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 7, ""sydney""]",text_number:5,English presentation; original value and selector retained.,local_freeze_metadata,"{""artifacts/rp4_v4_a1/freeze_manifest.json"": ""830a87bd9c091d897739cbab2160d49ab32ae08550d5d4e4dd0bc8e8fc32468a""}",tests/contract/test_rp4_proposal_alignment.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_0162,00,current_english
package_number_0181,package_number,examiner_qa.md,,5,artifacts/rp4_v3_a1_empty_window/specification.json,930f3ddb6ef6284f1129dda26ed705699a666ade005c6ad363cb67864794e6f5,"[""inference"", ""bootstrap"", ""block_length""]",.0f|es,English presentation; original value and selector retained.,registered_design_metadata,{},tests/contract/test_rp4_proposal_alignment.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_0163,5,current_english
package_number_0182,package_number,examiner_qa.md,,9.999,artifacts/rp4_v3_a1_empty_window/specification.json,930f3ddb6ef6284f1129dda26ed705699a666ade005c6ad363cb67864794e6f5,"[""inference"", ""bootstrap"", ""replications""]",",.0f|es",English presentation; original value and selector retained.,registered_design_metadata,{},tests/contract/test_rp4_proposal_alignment.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_0164,"9,999",current_english
package_number_0183,package_number,examiner_qa.md,,120,artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,"[""source_cutoff_seconds""]",.0f|es,English presentation; original value and selector retained.,registered_design_metadata,"{""artifacts/rp4_v3_a1_empty_window/specification.json"": ""930f3ddb6ef6284f1129dda26ed705699a666ade005c6ad363cb67864794e6f5""}",tests/contract/test_rp4_proposal_alignment.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_0165,120,current_english
package_number_0184,package_number,examiner_qa.md,,30,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_4/proposal_alignment_evidence.json,6dd1d8599ba42e8861af06f6f7acaf9d72d923a590940159bb1834390ad1e965,"[""facts"", ""v4_closure_original"", ""quote""]",text_number:2,English presentation; original value and selector retained.,verified_documentary_quote,"{""docs/rp4/predeclaration_v4_text.md"": ""b7e13877a3090b0724d9a90792afefef3f009124d2766197da637a42eb24d4a9"", ""docs/rp4/specification_v4.md"": ""443a0c2628d80f82b0f1a90a7ce7f7c3a8caac38a505c8d12366c7c1c81d6ee9""}",tests/contract/test_rp4_proposal_alignment.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_0166,30,current_english
package_number_0185,package_number,examiner_qa.md,,15,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_4/proposal_alignment_evidence.json,6dd1d8599ba42e8861af06f6f7acaf9d72d923a590940159bb1834390ad1e965,"[""facts"", ""v4_closure_original"", ""quote""]",text_number:3,English presentation; original value and selector retained.,verified_documentary_quote,"{""docs/rp4/predeclaration_v4_text.md"": ""b7e13877a3090b0724d9a90792afefef3f009124d2766197da637a42eb24d4a9"", ""docs/rp4/specification_v4.md"": ""443a0c2628d80f82b0f1a90a7ce7f7c3a8caac38a505c8d12366c7c1c81d6ee9""}",tests/contract/test_rp4_proposal_alignment.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_0167,15,current_english
package_number_0186,package_number,examiner_qa.md,,5,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_4/proposal_alignment_evidence.json,6dd1d8599ba42e8861af06f6f7acaf9d72d923a590940159bb1834390ad1e965,"[""facts"", ""v4_closure_original"", ""quote""]",text_number:4,English presentation; original value and selector retained.,verified_documentary_quote,"{""docs/rp4/predeclaration_v4_text.md"": ""b7e13877a3090b0724d9a90792afefef3f009124d2766197da637a42eb24d4a9"", ""docs/rp4/specification_v4.md"": ""443a0c2628d80f82b0f1a90a7ce7f7c3a8caac38a505c8d12366c7c1c81d6ee9""}",tests/contract/test_rp4_proposal_alignment.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_0168,5,current_english
package_number_0187,package_number,examiner_qa.md,,10,docs/literature_matrix.csv,6023c1b094b5fbb7461b8f00a6b038699d0c94d9dd4c405fdc3f7117f5de6e26,"[""@length""]",.0f|es,English presentation; original value and selector retained.,typed_saved_inventory,"{""docs/literature_evidence_ledger_v2.csv"": ""c52652090316aa23bdf3dbf10360986ce5a844377e8d721afe3ee1e96aa96de9"", ""docs/rp4/DEFENSE_PACKAGE/revision_2/correction_4/proposal_alignment_evidence.json"": ""6dd1d8599ba42e8861af06f6f7acaf9d72d923a590940159bb1834390ad1e965"", ""docs/rp4/DEFENSE_PACKAGE/revision_2/correction_4/proposal_source_extract.json"": ""808275831ca2c7ee253634eb8ad79510e0690cb54cc9447c8613608958ecaf6e""}",tests/contract/test_rp4_proposal_alignment.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_0169,10,current_english
package_number_0188,package_number,examiner_qa.md,,60,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_7/horizon_pit_evidence.json,9449f0564efa738adf9ca51beebc83b983747a2b905f77c0939584b838b10ad8,"[""owner_assignment"", ""alternative_visibility_cutoff_seconds"", 0]",literal,English presentation; original value and selector retained.,documented_owner_assignment_not_execution,{},tests/contract/test_rp4_horizon_pit_narrative.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,,60,current_english
package_number_0189,package_number,examiner_qa.md,,300,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_7/horizon_pit_evidence.json,9449f0564efa738adf9ca51beebc83b983747a2b905f77c0939584b838b10ad8,"[""owner_assignment"", ""alternative_visibility_cutoff_seconds"", 1]",literal,English presentation; original value and selector retained.,documented_owner_assignment_not_execution,{},tests/contract/test_rp4_horizon_pit_narrative.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,,300,current_english
package_number_0190,package_number,examiner_qa.md,,+0.6227941,artifacts/rp4_v4_b4/primary_statistics.csv,5c215fc38344839ecedea7b27f69efcb85fbefea84f1367d06229cb7407902d4,"[9, ""qlike_reduction_percent""]",+.7f|en,English presentation; original value and selector retained.,verified_numeric_field,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_0170,+0.6227941,current_english
package_number_0191,package_number,examiner_qa.md,,+0.0011337597,artifacts/rp4_v4_b4/primary_statistics.csv,5c215fc38344839ecedea7b27f69efcb85fbefea84f1367d06229cb7407902d4,"[9, ""estimate""]",+.10f|en,English presentation; original value and selector retained.,verified_numeric_field,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_0171,+0.0011337597,current_english
package_number_0192,package_number,examiner_qa.md,,95,artifacts/rp4_v4_b4/primary_statistics.csv,5c215fc38344839ecedea7b27f69efcb85fbefea84f1367d06229cb7407902d4,"[9, ""interval""]",text_number:0,English presentation; original value and selector retained.,verified_numeric_field,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_0172,95,current_english
